region_schema	region_parent	region_child	pop_2020	no_exc
ca_health_region	ca-mb	4605	215552	True
ca_health_region	ca-nb	1301	222576	True
ca_health_region	ca-nb	1302	175450	True
ca_health_region	ca-nb	1303	190850	True
ca_health_region	ca-nb	1304	48343	True
ca_health_region	ca-nb	1305	17591	True
ca_health_region	ca-nb	1306	67953	True
ca_health_region	ca-nb	1307	41696	True
ca_health_region	ca-nl	1011	295497	True
ca_health_region	ca-nl	1012	78137	True
ca_health_region	ca-nl	1013	70272	True
ca_health_region	ca-nl	1014	30165	True
ca_health_region	ca-ns	1201	174399	True
ca_health_region	ca-ns	1202	141876	True
ca_health_region	ca-ns	1203	128722	True
ca_health_region	ca-ns	1204	430122	True
ca_health_region	ca-nt	6101	40537	True
ca_health_region	ca-nu	6201	24368	True
ca_health_region	ca-on	3526	96522	True
ca_health_region	ca-on	3527	159201	True
ca_health_region	ca-on	3530	682468	True
ca_health_region	ca-on	3533	152095	True
ca_health_region	ca-on	3534	109479	True
ca_health_region	ca-on	3535	169700	True
ca_health_region	ca-on	3536	666750	True
ca_health_region	ca-on	3537	569123	True
ca_health_region	ca-on	3538	166413	True
ca_health_region	ca-on	3539	133665	True
ca_health_region	ca-on	3540	94044	True
ca_health_region	ca-on	3541	200406	True
ca_health_region	ca-on	3542	98039	True
ca_health_region	ca-on	3543	149659	True
ca_health_region	ca-on	3544	472329	True
ca_health_region	ca-on	3546	427446	True
ca_health_region	ca-on	3547	126879	True
ca_health_region	ca-on	3549	61020	True
ca_health_region	ca-on	3551	1036701	True
ca_health_region	ca-on	3553	1549925	True
ca_health_region	ca-on	3555	139732	True
ca_health_region	ca-on	3556	77514	True
ca_health_region	ca-on	3557	108735	True
ca_health_region	ca-on	3558	182014	True
ca_health_region	ca-on	3560	538156	True
ca_health_region	ca-on	3561	195118	True
ca_health_region	ca-on	3562	140829	True
ca_health_region	ca-on	3563	32237	True
ca_health_region	ca-on	3565	561111	True
ca_health_region	ca-on	3566	285467	True
ca_health_region	ca-on	3568	317763	True
ca_health_region	ca-on	3570	1338598	True
ca_health_region	ca-on	3575	200939	True
ca_health_region	ca-on	3595	2810219	True
ca_health_region	ca-pe	1100	145209	True
ca_health_region	ca-qc	2401	190790	True
ca_health_region	ca-qc	2402	279108	True
ca_health_region	ca-qc	2403	692013	True
ca_health_region	ca-qc	2404	527418	True
ca_health_region	ca-qc	2405	495709	True
ca_health_region	ca-qc	2406	1691948	True
ca_health_region	ca-qc	2407	418943	True
ca_health_region	ca-qc	2408	149146	True
ca_health_region	ca-qc	2409	65544	True
ca_health_region	ca-qc	2410	17059	True
ca_health_region	ca-qc	2411	74752	True
ca_health_region	ca-qc	2412	442802	True
ca_health_region	ca-qc	2413	473932	True
ca_health_region	ca-qc	2414	455191	True
ca_health_region	ca-qc	2415	625124	True
ca_health_region	ca-qc	2416	1368994	True
ca_health_region	ca-qc	2417	11860	True
ca_health_region	ca-qc	2418	15910	True
ca_health_region	ca-sk	471	40368	True
ca_health_region	ca-sk	472	206459	True
ca_health_region	ca-sk	473	102109	True
ca_health_region	ca-sk	474	368670	True
ca_health_region	ca-sk	475	289813	True
ca_health_region	ca-sk	476	160773	True
ca_health_region	ca-yt	6001	41304	True
cn_city	cn	110100	28385264	True
cn_city	cn	120100	16894061	True
cn_city	cn	130100	11215716	True
cn_city	cn	130200	8272628	True
cn_city	cn	130300	3203046	True
cn_city	cn	130400	10032964	True
cn_city	cn	130500	7613153	True
cn_city	cn	130600	11972189	True
cn_city	cn	130700	4513720	True
cn_city	cn	130800	3615531	True
cn_city	cn	130900	7604087	True
cn_city	cn	131000	4916019	True
cn_city	cn	131100	4580357	True
cn_city	cn	140100	5261834	True
cn_city	cn	140200	3662675	True
cn_city	cn	140300	1470535	True
cn_city	cn	140400	3543926	True
cn_city	cn	140500	2411457	True
cn_city	cn	140600	2027449	True
cn_city	cn	140700	3486305	True
cn_city	cn	140800	5504861	True
cn_city	cn	140900	3178734	True
cn_city	cn	141000	4700767	True
cn_city	cn	141100	4136040	True
cn_city	cn	150100	3430656	True
cn_city	cn	150200	3114488	True
cn_city	cn	150300	580950	True
cn_city	cn	150400	4256584	True
cn_city	cn	150500	3358156	True
cn_city	cn	150600	2856610	True
cn_city	cn	150700	2463710	True
cn_city	cn	150800	1656867	True
cn_city	cn	150900	2009646	True
cn_city	cn	152200	1564495	True
cn_city	cn	152500	1082958	True
cn_city	cn	152900	282123	True
cn_city	cn	210100	9168852	True
cn_city	cn	210200	7486849	True
cn_city	cn	210300	3696250	True
cn_city	cn	210400	2008188	True
cn_city	cn	210500	1855117	True
cn_city	cn	210600	2508021	True
cn_city	cn	210700	3177895	True
cn_city	cn	210800	2567960	True
cn_city	cn	210900	1750935	True
cn_city	cn	211000	1939045	True
cn_city	cn	211100	1547163	True
cn_city	cn	211200	2586154	True
cn_city	cn	211300	2900175	True
cn_city	cn	211400	2652472	True
cn_city	cn	220100	8249907	True
cn_city	cn	220200	4348911	True
cn_city	cn	220300	3467055	True
cn_city	cn	220400	1100484	True
cn_city	cn	220500	2315760	True
cn_city	cn	220600	1295049	True
cn_city	cn	220700	3015428	True
cn_city	cn	220800	2037375	True
cn_city	cn	222400	2373083	True
cn_city	cn	230100	11980748	True
cn_city	cn	230200	5322611	True
cn_city	cn	230300	1778084	True
cn_city	cn	230400	1024925	True
cn_city	cn	230500	1487219	True
cn_city	cn	230600	3185105	True
cn_city	cn	230700	1047436	True
cn_city	cn	230800	2761431	True
cn_city	cn	230900	1047959	True
cn_city	cn	231000	2923387	True
cn_city	cn	231100	1662250	True
cn_city	cn	231200	5887891	True
cn_city	cn	232700	483740	True
cn_city	cn	310100	32248295	True
cn_city	cn	320100	10451997	True
cn_city	cn	320200	8043453	True
cn_city	cn	320300	8134616	True
cn_city	cn	320400	5615748	True
cn_city	cn	320500	12735733	True
cn_city	cn	320600	7056037	True
cn_city	cn	320700	4213233	True
cn_city	cn	320800	4580487	True
cn_city	cn	320900	6549369	True
cn_city	cn	321000	4335165	True
cn_city	cn	321100	3380810	True
cn_city	cn	321200	4483171	True
cn_city	cn	321300	4397623	True
cn_city	cn	330100	11060985	True
cn_city	cn	330200	9684386	True
cn_city	cn	330300	10987886	True
cn_city	cn	330400	5565585	True
cn_city	cn	330500	3243019	True
cn_city	cn	330600	5535961	True
cn_city	cn	330700	6298237	True
cn_city	cn	330800	2105306	True
cn_city	cn	330900	995538	True
cn_city	cn	331000	6659738	True
cn_city	cn	331100	2077487	True
cn_city	cn	340100	8351005	True
cn_city	cn	340200	3630852	True
cn_city	cn	340300	3097878	True
cn_city	cn	340400	3593202	True
cn_city	cn	340500	2172402	True
cn_city	cn	340600	2322524	True
cn_city	cn	340700	1635664	True
cn_city	cn	340800	4569185	True
cn_city	cn	341000	1350337	True
cn_city	cn	341100	3842591	True
cn_city	cn	341200	7190587	True
cn_city	cn	341300	5222386	True
cn_city	cn	341500	4374293	True
cn_city	cn	341600	4598498	True
cn_city	cn	341700	1401212	True
cn_city	cn	341800	2395157	True
cn_city	cn	350100	7772688	True
cn_city	cn	350200	5912110	True
cn_city	cn	350300	2810688	True
cn_city	cn	350400	2433420	True
cn_city	cn	350500	9000023	True
cn_city	cn	350600	5048272	True
cn_city	cn	350700	2489298	True
cn_city	cn	350800	2443929	True
cn_city	cn	350900	2633533	True
cn_city	cn	360100	5879416	True
cn_city	cn	360200	1724496	True
cn_city	cn	360300	1977076	True
cn_city	cn	360400	5083888	True
cn_city	cn	360500	1208717	True
cn_city	cn	360600	1230419	True
cn_city	cn	360700	9452764	True
cn_city	cn	360800	5300288	True
cn_city	cn	360900	5971938	True
cn_city	cn	361000	4301307	True
cn_city	cn	361100	7245766	True
cn_city	cn	370100	9188759	True
cn_city	cn	370200	10058422	True
cn_city	cn	370300	4868774	True
cn_city	cn	370400	3902590	True
cn_city	cn	370500	2302448	True
cn_city	cn	370600	6996285	True
cn_city	cn	370700	9706055	True
cn_city	cn	370800	8549014	True
cn_city	cn	370900	5641186	True
cn_city	cn	371000	2971528	True
cn_city	cn	371100	2921540	True
cn_city	cn	371300	10159060	True
cn_city	cn	371400	5868666	True
cn_city	cn	371500	6234608	True
cn_city	cn	371600	3953967	True
cn_city	cn	371700	8494852	True
cn_city	cn	410100	11192120	True
cn_city	cn	410200	4763456	True
cn_city	cn	410300	6930991	True
cn_city	cn	410400	5012679	True
cn_city	cn	410500	5301038	True
cn_city	cn	410600	1744076	True
cn_city	cn	410700	6001850	True
cn_city	cn	410800	3792717	True
cn_city	cn	410900	3699237	True
cn_city	cn	411000	4484530	True
cn_city	cn	411100	2877550	True
cn_city	cn	411200	2297554	True
cn_city	cn	411300	11021051	True
cn_city	cn	411400	7025471	True
cn_city	cn	411500	5733331	True
cn_city	cn	411600	8242163	True
cn_city	cn	411700	7011207	True
cn_city	cn	419001	749184	True
cn_city	cn	420100	11518092	True
cn_city	cn	420200	2398167	True
cn_city	cn	420300	3298514	True
cn_city	cn	420500	3973123	True
cn_city	cn	420600	5324101	True
cn_city	cn	420700	1064150	True
cn_city	cn	420800	2754965	True
cn_city	cn	420900	4630595	True
cn_city	cn	421000	5164435	True
cn_city	cn	421100	5335510	True
cn_city	cn	421200	2239700	True
cn_city	cn	421300	1897026	True
cn_city	cn	422800	2896914	True
cn_city	cn	429004	1027372	True
cn_city	cn	429005	812995	True
cn_city	cn	429006	1272661	True
cn_city	cn	429021	67054	True
cn_city	cn	430100	8083340	True
cn_city	cn	430200	4156899	True
cn_city	cn	430300	2823159	True
cn_city	cn	430400	7488572	True
cn_city	cn	430500	7175538	True
cn_city	cn	430600	5942368	True
cn_city	cn	430700	5681680	True
cn_city	cn	430800	1463415	True
cn_city	cn	430900	4387738	True
cn_city	cn	431000	4845813	True
cn_city	cn	431100	5061628	True
cn_city	cn	431200	4830224	True
cn_city	cn	431300	3786849	True
cn_city	cn	433100	2614846	True
cn_city	cn	440100	16365362	True
cn_city	cn	440200	2925471	True
cn_city	cn	440300	15125898	True
cn_city	cn	440400	2377144	True
cn_city	cn	440500	6026340	True
cn_city	cn	440600	9629073	True
cn_city	cn	440700	4989526	True
cn_city	cn	440800	8025844	True
cn_city	cn	440900	6427854	True
cn_city	cn	441200	4556500	True
cn_city	cn	441300	6513435	True
cn_city	cn	441400	4730429	True
cn_city	cn	441500	3504135	True
cn_city	cn	441600	3834923	True
cn_city	cn	441700	2684471	True
cn_city	cn	441800	4144065	True
cn_city	cn	441900	9337508	True
cn_city	cn	442000	3719268	True
cn_city	cn	442100	0	True
cn_city	cn	445100	3050891	True
cn_city	cn	445200	6693951	True
cn_city	cn	445300	2596713	True
cn_city	cn	450100	7298830	True
cn_city	cn	450200	4000400	True
cn_city	cn	450300	4887936	True
cn_city	cn	450400	2971209	True
cn_city	cn	450500	1657926	True
cn_city	cn	450600	1022926	True
cn_city	cn	450700	3282489	True
cn_city	cn	450800	4456573	True
cn_city	cn	450900	5894981	True
cn_city	cn	451000	3613085	True
cn_city	cn	451100	1978498	True
cn_city	cn	451200	3235419	True
cn_city	cn	451300	2110763	True
cn_city	cn	451400	1991860	True
cn_city	cn	460100	2776673	True
cn_city	cn	460200	933448	True
cn_city	cn	460300	4	True
cn_city	cn	460400	998653	True
cn_city	cn	469001	112352	True
cn_city	cn	469002	521325	True
cn_city	cn	469005	582653	True
cn_city	cn	469006	577342	True
cn_city	cn	469007	435052	True
cn_city	cn	469021	285584	True
cn_city	cn	469022	270669	True
cn_city	cn	469023	498770	True
cn_city	cn	469024	456491	True
cn_city	cn	469025	177756	True
cn_city	cn	469026	242252	True
cn_city	cn	469027	486156	True
cn_city	cn	469028	339892	True
cn_city	cn	469029	158821	True
cn_city	cn	469030	187020	True
cn_city	cn	500100	20646935	True
cn_city	cn	500200	6593369	True
cn_city	cn	510100	18558598	True
cn_city	cn	510300	2311447	True
cn_city	cn	510400	1349904	True
cn_city	cn	510500	4360165	True
cn_city	cn	510600	3484928	True
cn_city	cn	510700	4160680	True
cn_city	cn	510800	2036648	True
cn_city	cn	510900	3042417	True
cn_city	cn	511000	3326555	True
cn_city	cn	511100	3150432	True
cn_city	cn	511300	5848186	True
cn_city	cn	511400	2724264	True
cn_city	cn	511500	4130697	True
cn_city	cn	511600	2519473	True
cn_city	cn	511700	5158916	True
cn_city	cn	511800	1488506	True
cn_city	cn	511900	3280666	True
cn_city	cn	512000	2061448	True
cn_city	cn	513200	951491	True
cn_city	cn	513300	1332765	True
cn_city	cn	513400	5108380	True
cn_city	cn	520100	5020516	True
cn_city	cn	520200	2982249	True
cn_city	cn	520300	5713919	True
cn_city	cn	520400	2251608	True
cn_city	cn	520500	6745937	True
cn_city	cn	520600	2915962	True
cn_city	cn	522300	2749350	True
cn_city	cn	522600	3153797	True
cn_city	cn	522700	2924507	True
cn_city	cn	530100	7168911	True
cn_city	cn	530300	6252904	True
cn_city	cn	530400	2565950	True
cn_city	cn	530500	2675191	True
cn_city	cn	530600	5844522	True
cn_city	cn	530700	1355305	True
cn_city	cn	530800	2617374	True
cn_city	cn	530900	2537339	True
cn_city	cn	532300	2832305	True
cn_city	cn	532500	4880315	True
cn_city	cn	532600	3790403	True
cn_city	cn	532800	1286714	True
cn_city	cn	532900	3623381	True
cn_city	cn	533100	1364343	True
cn_city	cn	533300	576894	True
cn_city	cn	533400	482136	True
cn_city	cn	540100	661359	True
cn_city	cn	540200	776007	True
cn_city	cn	540300	744499	True
cn_city	cn	540400	544879	True
cn_city	cn	540500	1343715	True
cn_city	cn	540600	584025	True
cn_city	cn	542500	140578	True
cn_city	cn	610100	9763177	True
cn_city	cn	610200	889400	True
cn_city	cn	610300	3861039	True
cn_city	cn	610400	5379707	True
cn_city	cn	610500	5262802	True
cn_city	cn	610600	2380668	True
cn_city	cn	610700	3416076	True
cn_city	cn	610800	3367517	True
cn_city	cn	610900	2646404	True
cn_city	cn	611000	2337539	True
cn_city	cn	620100	4140582	True
cn_city	cn	620200	267414	True
cn_city	cn	620300	479591	True
cn_city	cn	620400	1702617	True
cn_city	cn	620500	3308254	True
cn_city	cn	620600	1790490	True
cn_city	cn	620700	1152442	True
cn_city	cn	620800	2066654	True
cn_city	cn	620900	1222549	True
cn_city	cn	621000	2024380	True
cn_city	cn	621100	2605740	True
cn_city	cn	621200	2539822	True
cn_city	cn	622900	2065024	True
cn_city	cn	623000	755106	True
cn_city	cn	630100	2646763	True
cn_city	cn	630200	1380504	True
cn_city	cn	632200	287401	True
cn_city	cn	632300	327956	True
cn_city	cn	632500	517325	True
cn_city	cn	632600	237983	True
cn_city	cn	632700	543770	True
cn_city	cn	632800	719961	True
cn_city	cn	640100	2746217	True
cn_city	cn	640200	780945	True
cn_city	cn	640300	1519296	True
cn_city	cn	640400	1083878	True
cn_city	cn	640500	1297526	True
cn_city	cn	650100	4233272	True
cn_city	cn	650200	587825	True
cn_city	cn	650400	707985	True
cn_city	cn	650500	666764	True
cn_city	cn	652300	1608775	True
cn_city	cn	652700	380975	True
cn_city	cn	652800	1453157	True
cn_city	cn	652900	2601993	True
cn_city	cn	653000	676506	True
cn_city	cn	653100	4669132	True
cn_city	cn	653200	2198897	True
cn_city	cn	654000	2499677	True
cn_city	cn	654200	1540415	True
cn_city	cn	654300	617591	True
cn_city	cn	659001	583528	True
cn_city	cn	659002	229810	True
cn_city	cn	659003	111726	True
cn_city	cn	659004	100685	True
cn_city	cn	659005	48697	True
cn_city	cn	659006	28727	True
cn_city	cn	659007	49234	True
cn_city	cn	659008	70503	True
cn_city	cn	659009	51719	True
cn_city	cn	659010	33136	True
cn_city	cn	710000	24015028	True
cn_city	cn	810000	7316502	True
cn_city	cn	820000	197437	True
co_municipality	co-ama	el encanto	8686	True
co_municipality	co-ama	la chorrera	6911	True
co_municipality	co-ama	la pedrera	7320	True
co_municipality	co-ama	la victoria	1764	True
co_municipality	co-ama	leticia	70800	True
co_municipality	co-ama	mirití-paraná	3424	True
co_municipality	co-ama	puerto alegría	2661	True
co_municipality	co-ama	puerto arica	3140	True
co_municipality	co-ama	puerto nariño	13975	True
co_municipality	co-ama	puerto santander	4921	True
co_municipality	co-ama	tarapacá	7678	True
co_municipality	co-ant	abejorral	27504	True
co_municipality	co-ant	abriaquí	4549	True
co_municipality	co-ant	alejandría	5991	True
co_municipality	co-ant	amagá	39010	True
co_municipality	co-ant	amalfi	28182	True
co_municipality	co-ant	andes	56591	True
co_municipality	co-ant	angelópolis	11985	True
co_municipality	co-ant	angostura	19397	True
co_municipality	co-ant	anorí	20900	True
co_municipality	co-ant	anzá	9211	True
co_municipality	co-ant	apartadó	181634	True
co_municipality	co-ant	arboletes	42417	True
co_municipality	co-ant	argelia	13915	True
co_municipality	co-ant	armenia	6691	True
co_municipality	co-ant	barbosa	62939	True
co_municipality	co-ant	bello	600717	True
co_municipality	co-ant	belmira	9389	True
co_municipality	co-ant	betania	15262	True
co_municipality	co-ant	betulia	22633	True
co_municipality	co-ant	briceño	13070	True
co_municipality	co-ant	buriticá	10330	True
co_municipality	co-ant	caicedo	10629	True
co_municipality	co-ant	caldas	99301	True
co_municipality	co-ant	campamento	12365	True
co_municipality	co-ant	caracolí	6956	True
co_municipality	co-ant	caramanta	7683	True
co_municipality	co-ant	carepa	55886	True
co_municipality	co-ant	carolina	5236	True
co_municipality	co-ant	caucasia	122924	True
co_municipality	co-ant	cañasgordas	23103	True
co_municipality	co-ant	chigorodó	81004	True
co_municipality	co-ant	cisneros	5059	True
co_municipality	co-ant	ciudad bolívar	37041	True
co_municipality	co-ant	cocorná	22101	True
co_municipality	co-ant	concepción	6590	True
co_municipality	co-ant	concordia	28027	True
co_municipality	co-ant	copacabana	97548	True
co_municipality	co-ant	cáceres	39294	True
co_municipality	co-ant	dabeiba	32169	True
co_municipality	co-ant	donmatías	25286	True
co_municipality	co-ant	ebéjico	18132	True
co_municipality	co-ant	el bagre	62911	True
co_municipality	co-ant	el carmen de viboral	70182	True
co_municipality	co-ant	el santuario	36846	True
co_municipality	co-ant	entrerríos	10909	True
co_municipality	co-ant	envigado	288332	True
co_municipality	co-ant	fredonia	34476	True
co_municipality	co-ant	frontino	28591	True
co_municipality	co-ant	giraldo	5117	True
co_municipality	co-ant	girardota	55750	True
co_municipality	co-ant	granada	14147	True
co_municipality	co-ant	guadalupe	8147	True
co_municipality	co-ant	guarne	57640	True
co_municipality	co-ant	guatapé	8560	True
co_municipality	co-ant	gómez plata	16364	True
co_municipality	co-ant	heliconia	9102	True
co_municipality	co-ant	hispania	7159	True
co_municipality	co-ant	itagüí	184592	True
co_municipality	co-ant	ituango	41292	True
co_municipality	co-ant	jardín	21524	True
co_municipality	co-ant	jericó	20474	True
co_municipality	co-ant	la ceja	60315	True
co_municipality	co-ant	la estrella	90328	True
co_municipality	co-ant	la pintada	12456	True
co_municipality	co-ant	la unión	23376	True
co_municipality	co-ant	liborina	12478	True
co_municipality	co-ant	maceo	12049	True
co_municipality	co-ant	marinilla	39009	True
co_municipality	co-ant	medellín	3092186	True
co_municipality	co-ant	montebello	10435	True
co_municipality	co-ant	murindó	5344	True
co_municipality	co-ant	mutatá	19705	True
co_municipality	co-ant	nariño	20056	True
co_municipality	co-ant	nechí	30592	True
co_municipality	co-ant	necoclí	62782	True
co_municipality	co-ant	olaya	4912	True
co_municipality	co-ant	peque	12994	True
co_municipality	co-ant	peñol	24626	True
co_municipality	co-ant	pueblorrico	10908	True
co_municipality	co-ant	puerto berrío	49428	True
co_municipality	co-ant	puerto nare	26691	True
co_municipality	co-ant	puerto triunfo	24484	True
co_municipality	co-ant	remedios	34260	True
co_municipality	co-ant	retiro	16633	True
co_municipality	co-ant	rionegro	161168	True
co_municipality	co-ant	sabanalarga	11693	True
co_municipality	co-ant	sabaneta	54912	True
co_municipality	co-ant	salgar	27139	True
co_municipality	co-ant	san andrés de cuerquía	10020	True
co_municipality	co-ant	san carlos	22705	True
co_municipality	co-ant	san francisco	7759	True
co_municipality	co-ant	san jerónimo	19837	True
co_municipality	co-ant	san josé de la montaña	4005	True
co_municipality	co-ant	san juan de urabá	26989	True
co_municipality	co-ant	san luis	13859	True
co_municipality	co-ant	san pedro de los milagros	27732	True
co_municipality	co-ant	san pedro de urabá	40667	True
co_municipality	co-ant	san rafael	17200	True
co_municipality	co-ant	san roque	24373	True
co_municipality	co-ant	san vicente ferrer	27781	True
co_municipality	co-ant	santa bárbara	32741	True
co_municipality	co-ant	santa fé de antioquia	31407	True
co_municipality	co-ant	santa rosa de osos	41561	True
co_municipality	co-ant	santo domingo	24456	True
co_municipality	co-ant	segovia	46732	True
co_municipality	co-ant	sonsón	54938	True
co_municipality	co-ant	sopetrán	19937	True
co_municipality	co-ant	tarazá	41705	True
co_municipality	co-ant	tarso	8594	True
co_municipality	co-ant	titiribí	16474	True
co_municipality	co-ant	toledo	8203	True
co_municipality	co-ant	turbo	165971	True
co_municipality	co-ant	támesis	22654	True
co_municipality	co-ant	uramita	11388	True
co_municipality	co-ant	urrao	55636	True
co_municipality	co-ant	valdivia	22439	True
co_municipality	co-ant	valparaíso	7387	True
co_municipality	co-ant	vegachí	16059	True
co_municipality	co-ant	venecia	17166	True
co_municipality	co-ant	vigía del fuerte	8068	True
co_municipality	co-ant	yalí	10064	True
co_municipality	co-ant	yarumal	60251	True
co_municipality	co-ant	yolombó	28896	True
co_municipality	co-ant	yondó	21289	True
co_municipality	co-ant	zaragoza	38457	True
co_municipality	co-ara	arauca	157923	True
co_municipality	co-ara	arauquita	71585	True
co_municipality	co-ara	cravo norte	3663	True
co_municipality	co-ara	fortul	45939	True
co_municipality	co-ara	puerto rondón	3982	True
co_municipality	co-ara	saravena	79960	True
co_municipality	co-ara	tame	90474	True
co_municipality	co-atl	baranoa	73943	True
co_municipality	co-atl	barranquilla	1470479	True
co_municipality	co-atl	campo de la cruz	17154	True
co_municipality	co-atl	candelaria	14119	True
co_municipality	co-atl	galapa	55944	True
co_municipality	co-atl	juan de acosta	18798	True
co_municipality	co-atl	luruaco	32607	True
co_municipality	co-atl	malambo	158792	True
co_municipality	co-atl	manatí	20495	True
co_municipality	co-atl	palmar de varela	21524	True
co_municipality	co-atl	piojó	4178	True
co_municipality	co-atl	polonuevo	18530	True
co_municipality	co-atl	ponedera	34723	True
co_municipality	co-atl	puerto colombia	27755	True
co_municipality	co-atl	repelón	30132	True
co_municipality	co-atl	sabanagrande	44137	True
co_municipality	co-atl	sabanalarga	120734	True
co_municipality	co-atl	santa lucía	14568	True
co_municipality	co-atl	santo tomás	30042	True
co_municipality	co-atl	soledad	934595	True
co_municipality	co-atl	suan	8949	True
co_municipality	co-atl	tubará	13723	True
co_municipality	co-atl	usiacurí	11005	True
co_municipality	co-bol	achí	52392	True
co_municipality	co-bol	altos del rosario	19995	True
co_municipality	co-bol	arenal	26062	True
co_municipality	co-bol	arjona	96206	True
co_municipality	co-bol	arroyohondo	12760	True
co_municipality	co-bol	barranco de loba	24155	True
co_municipality	co-bol	calamar	25916	True
co_municipality	co-bol	cantagallo	15575	True
co_municipality	co-bol	cartagena de indias	1154396	True
co_municipality	co-bol	cicuco	8983	True
co_municipality	co-bol	clemencia	13556	True
co_municipality	co-bol	córdoba	12615	True
co_municipality	co-bol	el carmen de bolívar	75164	True
co_municipality	co-bol	el guamo	7227	True
co_municipality	co-bol	el peñón	8050	True
co_municipality	co-bol	hatillo de loba	15521	True
co_municipality	co-bol	magangué	157703	True
co_municipality	co-bol	mahates	32778	True
co_municipality	co-bol	margarita	15107	True
co_municipality	co-bol	maría la baja	60289	True
co_municipality	co-bol	mompós	45878	True
co_municipality	co-bol	montecristo	35693	True
co_municipality	co-bol	morales	32026	True
co_municipality	co-bol	norosí	9683	True
co_municipality	co-bol	pinillos	360683	True
co_municipality	co-bol	regidor	8292	True
co_municipality	co-bol	río viejo	22169	True
co_municipality	co-bol	san cristóbal	5826	True
co_municipality	co-bol	san estanislao	22984	True
co_municipality	co-bol	san fernando	19599	True
co_municipality	co-bol	san jacinto	19043	True
co_municipality	co-bol	san jacinto del cauca	20998	True
co_municipality	co-bol	san juan nepomuceno	34457	True
co_municipality	co-bol	san martín de loba	17839	True
co_municipality	co-bol	san pablo	50443	True
co_municipality	co-bol	santa catalina	18476	True
co_municipality	co-bol	santa rosa	30076	True
co_municipality	co-bol	santa rosa del sur	59929	True
co_municipality	co-bol	simití	17858	True
co_municipality	co-bol	soplaviento	8116	True
co_municipality	co-bol	talaigua nuevo	11585	True
co_municipality	co-bol	tiquisio	309018	True
co_municipality	co-bol	turbaco	119989	True
co_municipality	co-bol	turbaná	24003	True
co_municipality	co-bol	villanueva	24885	True
co_municipality	co-bol	zambrano	11255	True
co_municipality	co-boy	almeida	991	True
co_municipality	co-boy	aquitania	17480	True
co_municipality	co-boy	arcabuco	6216	True
co_municipality	co-boy	belén	6045	True
co_municipality	co-boy	berbeo	1727	True
co_municipality	co-boy	betéitiva	1974	True
co_municipality	co-boy	boavita	3397	True
co_municipality	co-boy	boyacá	4587	True
co_municipality	co-boy	briceño	3799	True
co_municipality	co-boy	buenavista	6151	True
co_municipality	co-boy	busbanzá	330	True
co_municipality	co-boy	caldas	2391	True
co_municipality	co-boy	campohermoso	3744	True
co_municipality	co-boy	cerinza	3272	True
co_municipality	co-boy	chinavita	3729	True
co_municipality	co-boy	chiquinquirá	80209	True
co_municipality	co-boy	chiscas	4675	True
co_municipality	co-boy	chita	7292	True
co_municipality	co-boy	chitaraque	6957	True
co_municipality	co-boy	chivatá	7477	True
co_municipality	co-boy	chivor	1294	True
co_municipality	co-boy	chíquiza	5573	True
co_municipality	co-boy	ciénega	6371	True
co_municipality	co-boy	coper	2978	True
co_municipality	co-boy	corrales	3873	True
co_municipality	co-boy	covarachía	1449	True
co_municipality	co-boy	cubará	7544	True
co_municipality	co-boy	cucaita	4129	True
co_municipality	co-boy	cuítiva	1532	True
co_municipality	co-boy	cómbita	14779	True
co_municipality	co-boy	duitama	122243	True
co_municipality	co-boy	el cocuy	4700	True
co_municipality	co-boy	el espino	4373	True
co_municipality	co-boy	firavitoba	10283	True
co_municipality	co-boy	floresta	5324	True
co_municipality	co-boy	gachantivá	2119	True
co_municipality	co-boy	garagoa	19085	True
co_municipality	co-boy	guacamayas	1285	True
co_municipality	co-boy	guateque	10914	True
co_municipality	co-boy	guayatá	3652	True
co_municipality	co-boy	gámeza	4771	True
co_municipality	co-boy	güicán de la sierra	7077	True
co_municipality	co-boy	iza	2635	True
co_municipality	co-boy	jenesano	7267	True
co_municipality	co-boy	jericó	3328	True
co_municipality	co-boy	la capilla	1840	True
co_municipality	co-boy	la uvita	3284	True
co_municipality	co-boy	labranzagrande	5327	True
co_municipality	co-boy	macanal	5951	True
co_municipality	co-boy	maripí	7677	True
co_municipality	co-boy	miraflores	11014	True
co_municipality	co-boy	mongua	4820	True
co_municipality	co-boy	monguí	4857	True
co_municipality	co-boy	moniquirá	31788	True
co_municipality	co-boy	motavita	7130	True
co_municipality	co-boy	muzo	8031	True
co_municipality	co-boy	nobsa	25475	True
co_municipality	co-boy	nuevo colón	7637	True
co_municipality	co-boy	oicatá	3867	True
co_municipality	co-boy	otanche	10944	True
co_municipality	co-boy	pachavita	2074	True
co_municipality	co-boy	paipa	48056	True
co_municipality	co-boy	pajarito	3456	True
co_municipality	co-boy	panqueba	1475	True
co_municipality	co-boy	pauna	12380	True
co_municipality	co-boy	paya	3164	True
co_municipality	co-boy	paz de río	4989	True
co_municipality	co-boy	pesca	6811	True
co_municipality	co-boy	pisba	1236	True
co_municipality	co-boy	puerto boyacá	99015	True
co_municipality	co-boy	páez	3091	True
co_municipality	co-boy	quípama	7399	True
co_municipality	co-boy	ramiriquí	11741	True
co_municipality	co-boy	rondón	3817	True
co_municipality	co-boy	ráquira	15775	True
co_municipality	co-boy	saboyá	15046	True
