MB_CODE_2016,LGA_CODE_2016,LGA_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
80056535300,89399,Unincorporated ACT,8,Australian Capital Territory,0.024
80040820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0602
80040810000,89399,Unincorporated ACT,8,Australian Capital Territory,0.017
80040951000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0358
80055031000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0137
80056551200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0093
80056535500,89399,Unincorporated ACT,8,Australian Capital Territory,0.0075
80040760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0074
80040940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.012
80040960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0115
80040980000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0059
80040663000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0492
80044350000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0192
80040831000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0832
80044390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0119
80040662000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0198
80044410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0182
80056499900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0112
80056499100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0086
80044400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0098
80044380000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0117
80042751000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0165
80042740000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0318
80042730000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0472
80042350000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0463
80042400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0178
80042752000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0137
80042510000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0576
80055300000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0139
80042550000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0477
80049080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0102
80042530000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0085
80042540000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0434
80042484000,89399,Unincorporated ACT,8,Australian Capital Territory,0.297
80042420000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0752
80042700000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0608
80042710000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0355
80042760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0277
80042330000,89399,Unincorporated ACT,8,Australian Capital Territory,0.037
80042340000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0823
80042370000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0114
80042770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0335
80042720000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0343
80056562900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0135
80042320000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0274
80042410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0061
80056535200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0086
80042690000,89399,Unincorporated ACT,8,Australian Capital Territory,0.033
80042680000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0429
80042670000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0444
80042660000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0271
80056542800,89399,Unincorporated ACT,8,Australian Capital Territory,0.0095
80042640000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0549
80042360000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0327
80042650000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0449
80042630000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0565
80047260000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0301
80042490000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0449
80042500000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0433
80042520000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0513
80042820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0144
80049100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0391
80042610000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0444
80042780000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0383
80042620000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0457
80042600000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0197
80042580000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0803
80042390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0025
80042560000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0505
80042570000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0326
80042591000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0078
80042592000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0129
80042802000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0184
80047250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0341
80042440000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0282
80042431000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0178
80042450000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0134
80042460000,89399,Unincorporated ACT,8,Australian Capital Territory,0.027
80042483000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0169
80042792000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0266
80042485000,89399,Unincorporated ACT,8,Australian Capital Territory,0.2412
80049090000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0448
80042793000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0236
80042791000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0276
80056542100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0262
80056542400,89399,Unincorporated ACT,8,Australian Capital Territory,0.0126
80056542300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0281
80056542200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0107
80056542500,89399,Unincorporated ACT,8,Australian Capital Territory,0.0124
80056542600,89399,Unincorporated ACT,8,Australian Capital Territory,0.0095
80056565200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0219
80056565100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0127
80042831000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0842
80042832000,89399,Unincorporated ACT,8,Australian Capital Territory,0.2015
80042481000,89399,Unincorporated ACT,8,Australian Capital Territory,0.3021
80056548600,89399,Unincorporated ACT,8,Australian Capital Territory,0.254
80042798000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0165
80042801000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0119
80042794000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0149
80055310000,89399,Unincorporated ACT,8,Australian Capital Territory,0.044
80042797000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0167
80042795000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0154
80042796000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0346
80042799000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0162
80044840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0187
80000020000,89399,Unincorporated ACT,8,Australian Capital Territory,5.8873
80044770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0317
80000010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.6714
80056529300,89399,Unincorporated ACT,8,Australian Capital Territory,0.1176
80056485200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0064
80049811000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1112
80056552900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0321
80005240000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0432
80005292000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0119
80005730000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0309
80005660000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0077
80005750000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0334
80005291000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0066
80049790000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0406
80005180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0328
80005300000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0394
80005360000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0148
80005312000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0198
80005320000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0646
80005350000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0033
80049840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0384
80005640000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0226
80005632000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0195
80005520000,89399,Unincorporated ACT,8,Australian Capital Territory,0.041
80005610000,89399,Unincorporated ACT,8,Australian Capital Territory,0.045
80047030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0174
80005740000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0114
80056544100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0279
80005550000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0449
80005510000,89399,Unincorporated ACT,8,Australian Capital Territory,0.053
80005620000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0056
80005311000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0394
80005420000,89399,Unincorporated ACT,8,Australian Capital Territory,0.036
80005530000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0376
80005410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0372
80005670000,89399,Unincorporated ACT,8,Australian Capital Territory,0.01
80005370000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0465
80056543700,89399,Unincorporated ACT,8,Australian Capital Territory,0.0231
80056505900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0348
80005570000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0441
80005440000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0278
80005501000,89399,Unincorporated ACT,8,Australian Capital Territory,0.036
80005492000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0178
80005480000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0052
80005250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0141
80005690000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0513
80005680000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0932
80005710000,89399,Unincorporated ACT,8,Australian Capital Territory,0.028
80047040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1654
80005210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1614
80005270000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0398
80005200000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0764
80005760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0396
80049770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0099
80049760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0667
80005590000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0942
80049750000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0576
80049830000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0203
80005340000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0343
80005330000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0167
80005260000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0677
80005380000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0652
80005400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0229
80049812000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0245
80005770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1035
80005160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1207
80005600000,89399,Unincorporated ACT,8,Australian Capital Territory,0.013
80049800000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0833
80049820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0322
80056506500,89399,Unincorporated ACT,8,Australian Capital Territory,0.0408
80056506400,89399,Unincorporated ACT,8,Australian Capital Territory,0.0282
80005491000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0215
80005460000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0025
80005580000,89399,Unincorporated ACT,8,Australian Capital Territory,0.042
80056553300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0576
80005230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0158
80005631000,89399,Unincorporated ACT,8,Australian Capital Territory,0.02
80056556100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0368
80005190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0591
80005650000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0321
80056556300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0801
80056483300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0698
80012120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0545
80012110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.056
80012170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.7731
80056544500,89399,Unincorporated ACT,8,Australian Capital Territory,0.1424
80012160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0362
80012142000,89399,Unincorporated ACT,8,Australian Capital Territory,0.487
80012141000,89399,Unincorporated ACT,8,Australian Capital Territory,0.185
80012130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0349
80056494500,89399,Unincorporated ACT,8,Australian Capital Territory,0.0594
80012143000,89399,Unincorporated ACT,8,Australian Capital Territory,0.5135
80048810000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1864
80048820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.259
80036240000,89399,Unincorporated ACT,8,Australian Capital Territory,0.4734
80002480000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1788
80037720000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0216
80037710000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0216
80037690000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0275
80037742000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0186
80037820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.047
80037732000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0238
80037790000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0072
80037810000,89399,Unincorporated ACT,8,Australian Capital Territory,0.02
80056494800,89399,Unincorporated ACT,8,Australian Capital Territory,0.0229
80037760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0088
80037770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0102
80037780000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0029
80037750000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0112
80037860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0509
80056488400,89399,Unincorporated ACT,8,Australian Capital Territory,0.1394
80037890000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0089
80037880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0511
80037840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0504
80037850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0516
80037910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0325
80037670000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0095
80037830000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0665
80037920000,89399,Unincorporated ACT,8,Australian Capital Territory,0.009
80049780000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0651
80037741000,89399,Unincorporated ACT,8,Australian Capital Territory,0.031
80037700000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0231
80037731000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0302
80037680000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0095
80037660000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0647
80038690000,89399,Unincorporated ACT,8,Australian Capital Territory,0.2768
80054740000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0907
80038680000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1264
80056486500,89399,Unincorporated ACT,8,Australian Capital Territory,0.01
80056498000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0419
80056546700,89399,Unincorporated ACT,8,Australian Capital Territory,0.0252
80009720000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0266
80009923000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0194
80009921000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0305
80009730000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0102
80050940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0252
80009970000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1056
80009930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0444
80009910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0794
80010021000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0862
80009922000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0106
80010010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0707
80010000000,89399,Unincorporated ACT,8,Australian Capital Territory,0.066
80056536200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0244
80056536100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0588
80009960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0755
80009640000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1548
80009650000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1503
80009660000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0597
80009671000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0268
80009672000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0451
80009681000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0316
80009682000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0122
80009684000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0295
80009683000,89399,Unincorporated ACT,8,Australian Capital Territory,0.039
80009620000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0491
80009901000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0296
80009600000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0622
80050900000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0729
80050890000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0305
80009590000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0368
80050880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0904
80009610000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0231
80009630000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0094
80050860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0264
80050870000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0571
80009700000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0531
80009690000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0358
80010050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0271
80010040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0607
80009950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0579
80009580000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0272
80009570000,89399,Unincorporated ACT,8,Australian Capital Territory,0.024
80009990000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0068
80009980000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0514
80009770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.027
80009760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0246
80009940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0317
80009902000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0584
80009850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0545
80009890000,89399,Unincorporated ACT,8,Australian Capital Territory,0.5395
80009840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0483
80009832000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0208
80009560000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0287
80009800000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0371
80009790000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0524
80009780000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0375
80009833000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0097
80009810000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0569
80009831000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0306
80009820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0428
80009860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0577
80009870000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0408
80009880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0453
80050850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0447
80050840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0376
80010030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0537
80056487900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0544
80056514100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0528
80056487600,89399,Unincorporated ACT,8,Australian Capital Territory,0.0441
80056536300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0177
80015102000,89399,Unincorporated ACT,8,Australian Capital Territory,0.101
80056492300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0376
80015220000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0223
80056536400,89399,Unincorporated ACT,8,Australian Capital Territory,0.0208
80056536500,89399,Unincorporated ACT,8,Australian Capital Territory,0.0165
80056547200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0592
80056555900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0051
80056493100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0586
80056492200,89399,Unincorporated ACT,8,Australian Capital Territory,0.0288
80056491600,89399,Unincorporated ACT,8,Australian Capital Territory,0.0123
80015170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0521
80056488000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0165
80015180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1043
80015160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0703
80015142000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0322
80051990000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0131
80015210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0557
80015152000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0472
80015110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0978
80056486100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0467
80015120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0868
80056543600,89399,Unincorporated ACT,8,Australian Capital Territory,0.1228
80015280000,89399,Unincorporated ACT,8,Australian Capital Territory,0.011
80015141000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0715
80015130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1253
80015151000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1056
80055960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0146
80019060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0062
80019070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0062
80019080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0142
80019131000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0251
80019222000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0266
80019250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0639
80019260000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0569
80019270000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0468
80019300000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0567
80019290000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0545
80019282000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0293
80018810000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0339
80056530200,89399,Unincorporated ACT,8,Australian Capital Territory,0.021
80056529000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0191
80056529100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0464
80056530000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0631
80056528900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0184
80018840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0067
80018830000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0116
80056530100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0268
80019181000,89399,Unincorporated ACT,8,Australian Capital Territory,0.031
80019200000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0071
80019212000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0729
80018860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0639
80019211000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0273
80019190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0193
80018850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0983
80019182000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0158
80018750000,89399,Unincorporated ACT,8,Australian Capital Territory,0.075
80019440000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0408
80018880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0333
80018740000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1171
80019430000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0361
80018800000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0088
80018780000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0106
80018770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0652
80019281000,89399,Unincorporated ACT,8,Australian Capital Territory,0.032
80018870000,89399,Unincorporated ACT,8,Australian Capital Territory,0.007
80019320000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0812
80019330000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0496
80019000000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1069
80019010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0094
80019133000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0086
80019132000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0215
80055950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0117
80056508300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0126
80019170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0087
80019140000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0444
80019120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0251
80019110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0065
80019100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0162
80019090000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0075
80056528800,89399,Unincorporated ACT,8,Australian Capital Territory,0.0167
80056504900,89399,Unincorporated ACT,8,Australian Capital Territory,0.004
80018900000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0638
80018991000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0233
80019460000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0306
80018890000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0691
80018920000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0875
80018910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0492
80018930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0178
80018940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0026
80018981000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0149
80056486800,89399,Unincorporated ACT,8,Australian Capital Territory,0.0062
80056543800,89399,Unincorporated ACT,8,Australian Capital Territory,0.0246
80019221000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0213
